nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.455041, 13.657803 98.825178
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.454703, 13.647812 98.762542
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.455923, 13.662590 98.834601
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.455998, 13.652524 98.759647
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.454410, 13.652509 98.804930
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.454930, 13.657757 98.828019
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.455124, 13.650924 98.773036
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.455182, 13.657497 98.818950
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.455046, 13.656496 98.815580
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 40960, 40960, 1000, 1, 4, 1, 3.455005, 13.649554 98.766532
