mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.094001, 0.230288 81.661487
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.094013, 0.229367 81.324162
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.093472, 0.230239 82.105998
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.093971, 0.227607 80.736358
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.094196, 0.229400 81.178153
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.094055, 0.227342 80.570817
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.094560, 0.243368 85.789796
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.093490, 0.228899 81.612571
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.093484, 0.227756 81.210354
mpi_overlap, 5120, 5120, 1000, 1, 3, 1, 0.093882, 0.229338 81.427630
