nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130178, 3.509186 103.499546
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130001, 3.508870 103.506364
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129752, 3.505105 103.418088
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130313, 3.506668 103.412925
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129902, 3.509516 103.534547
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129844, 3.500622 103.277412
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130032, 3.508523 103.493306
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129931, 3.503436 103.352518
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129825, 3.512374 103.625919
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129892, 3.506406 103.443639
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129585, 3.501782 103.335349
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130466, 3.506257 103.386770
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129998, 3.511611 103.587505
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130276, 3.505091 103.369747
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130271, 3.502081 103.281433
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130132, 3.502139 103.295907
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130149, 3.505560 103.395241
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129975, 3.506612 103.442135
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130296, 3.508817 103.477793
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130164, 3.519550 103.806489
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129605, 3.510411 103.588130
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130092, 3.508245 103.479611
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130125, 3.510371 103.539290
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129992, 3.503892 103.360349
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130012, 3.512151 103.602139
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130074, 3.501091 103.270290
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130291, 3.507005 103.424798
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130294, 3.504761 103.358391
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130032, 3.509380 103.518555
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130345, 3.501616 103.261020
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130465, 3.504143 103.324548
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129924, 3.504959 103.398111
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129944, 3.501994 103.308776
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129824, 3.506731 103.459510
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130328, 3.500806 103.238655
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129929, 3.511053 103.577422
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130442, 3.502404 103.275357
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130338, 3.510709 103.529722
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130459, 3.511960 103.555538
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129627, 3.504564 103.413598
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130126, 3.506703 103.431014
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130344, 3.510299 103.517126
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129981, 3.504808 103.388439
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129714, 3.510295 103.574730
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130042, 3.508686 103.497250
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129960, 3.506672 103.445275
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129994, 3.505913 103.419820
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130088, 3.504753 103.377006
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.130207, 3.512054 103.581447
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.129995, 3.509036 103.511818
