mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702725, 3.405187 99.992311
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702701, 3.401204 99.876692
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702693, 3.398431 99.795766
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702383, 3.401565 99.905985
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702535, 3.397037 99.764113
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702721, 3.401899 99.895973
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702634, 3.400449 99.858466
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702379, 3.408039 100.096361
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702310, 3.401758 99.915950
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702833, 3.397498 99.760159
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702527, 3.403373 99.950631
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702649, 3.399368 99.825850
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702822, 3.396614 99.734855
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702678, 3.404073 99.962324
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702654, 3.400213 99.850417
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702777, 3.402323 99.905140
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702634, 3.397971 99.785742
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702515, 3.404536 99.985507
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702504, 3.397393 99.776388
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702468, 3.403590 99.960477
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702534, 3.400272 99.859155
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702492, 3.404798 99.994517
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702617, 3.400702 99.866938
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702280, 3.398921 99.834352
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702539, 3.396266 99.741236
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702432, 3.404307 99.983672
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702507, 3.406639 100.047747
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702315, 3.402401 99.934543
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702307, 3.397133 99.780253
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702191, 3.404794 100.012106
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702242, 3.399821 99.863029
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702605, 3.406156 100.027759
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702390, 3.401200 99.894860
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702807, 3.404224 99.959189
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702402, 3.401912 99.915032
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702329, 3.398698 99.824963
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702176, 3.405427 100.031591
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702316, 3.401068 99.895310
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702485, 3.403340 99.952113
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702451, 3.400267 99.863856
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702452, 3.404329 99.983110
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702404, 3.399552 99.845627
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702267, 3.400878 99.892605
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702419, 3.397923 99.796920
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702290, 3.404123 99.986577
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702214, 3.400911 99.896718
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702582, 3.406053 100.026138
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702276, 3.402501 99.939771
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702735, 3.399568 99.826710
mpi_overlap, 20480, 20480, 1000, 1, 2, 1, 1.702228, 3.395686 99.742376
