0:	6.490935902548E-06
1:	1.524601611891E-05
2:	2.576975748525E-05
3:	3.364865551703E-05
4:	3.821303835139E-05
5:	4.425138831721E-05
6:	5.299643089529E-05
7:	6.158022006275E-05
8:	6.811394268880E-05
9:	7.283180457307E-05
10:	8.000047819223E-05
11:	8.737761527300E-05
12:	9.418643458048E-05
13:	1.007061000564E-04
14:	1.069935387932E-04
15:	1.139747037087E-04
16:	1.208565445268E-04
17:	1.271302899113E-04
18:	1.338410365861E-04
19:	1.404268987244E-04
20:	1.473447773606E-04
21:	1.547713618493E-04
22:	1.619273825781E-04
23:	1.697477127891E-04
24:	1.776738354238E-04
25:	1.855381560745E-04
26:	1.932553132065E-04
27:	2.008776209550E-04
28:	2.088794135489E-04
29:	2.168967766920E-04
30:	2.249029494124E-04
31:	2.329671988264E-04
32:	2.411125897197E-04
33:	2.493965730537E-04
34:	2.576809201855E-04
35:	2.659730380401E-04
36:	2.744016237557E-04
37:	2.828521828633E-04
38:	2.914100477938E-04
39:	2.999933785759E-04
40:	3.086091601290E-04
41:	3.173354198225E-04
42:	3.260788216721E-04
43:	3.349099424668E-04
44:	3.437931882218E-04
45:	3.527330118231E-04
46:	3.617412876338E-04
47:	3.709603624884E-04
48:	3.803138388321E-04
49:	3.897356218658E-04
50:	3.992081037723E-04
51:	4.087745328434E-04
52:	4.183994606137E-04
53:	4.280879802536E-04
54:	4.378511221148E-04
55:	4.476743924897E-04
56:	4.575678321999E-04
57:	4.675174714066E-04
58:	4.775304405484E-04
59:	4.876139282715E-04
60:	4.977572825737E-04
61:	5.079699913040E-04
62:	5.182491731830E-04
63:	5.285980878398E-04
64:	5.390185979195E-04
65:	5.495040095411E-04
66:	5.600628210232E-04
67:	5.706941010430E-04
68:	5.813944153488E-04
69:	5.921693518758E-04
70:	6.030162330717E-04
71:	6.139350589365E-04
72:	6.249218131416E-04
73:	6.359908729792E-04
74:	6.471340893768E-04
75:	6.583809154108E-04
76:	6.697154603899E-04
77:	6.811267230660E-04
78:	6.926140049472E-04
79:	7.041767821647E-04
80:	7.158165099099E-04
81:	7.275293464772E-04
82:	7.393176201731E-04
83:	7.511836593039E-04
84:	7.631232147105E-04
85:	7.751367520541E-04
