mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.296931, 0.835023 93.739245
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.298001, 0.843956 94.401932
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.297929, 0.837912 93.748391
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.298258, 0.847641 94.732249
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.296550, 0.840383 94.462117
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.296794, 0.838240 94.143841
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.296656, 0.840001 94.385495
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.296671, 0.842537 94.665666
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.297146, 0.837468 93.945609
mpi_overlap, 10240, 10240, 1000, 1, 3, 1, 0.297892, 0.845157 94.570891
