nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174304, 3.557550 100.983267
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174406, 3.547414 100.686731
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174540, 3.555385 100.901522
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174418, 3.556155 100.933817
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174325, 3.554368 100.891047
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174406, 3.554702 100.893571
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174402, 3.558304 100.996191
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174137, 3.552229 100.846558
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174233, 3.557922 100.999872
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 3, 1, 1.174217, 3.554057 100.891549
