nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678576, 3.508253 104.500833
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678072, 3.496995 104.196774
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678391, 3.505211 104.421741
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678124, 3.497435 104.206666
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678370, 3.504204 104.393097
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678364, 3.507167 104.481723
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678457, 3.499631 104.251419
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678167, 3.502884 104.366343
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678098, 3.503537 104.390131
nvshmem-use_block_comm-norm_overlap-neighborhood_sync, 20480, 20480, 1000, 1, 2, 1, 1.678366, 3.500298 104.276937
